EAN Final;Libellé;Code Méti;VMJ;Classement;Ligne;Contrôle
3560070100453.0;200G GOUDA TRANCHE CARREFOUR;2262940;38.56087433700001;737;737;
3560070969852.0;12X90G GRD PANACHE SSA CRF BIO;5641784;38.523426796630005;738;738;
3270190207498.0;300G TABOULE ORIENTAL CRF CLAS;1103775;38.48473156680001;739;739;
7613035648494.0;265G PATE PIZZA FINE RDE HERTA;5946572;38.4738540282;740;740;
3245415327404.0;350G HACHE VRAC 15  CRF BIO;4776020;38.444514889365;741;741;
3245413843937.0;4X100G CREME OEUF VAN CRF ORI;3330974;38.43427187385;742;742;
3270190178866.0;225G GOUTER DORE CACAO CRF CLA;1200133;38.37546750975;743;743;
3270190203636.0;160G BLC DDE FOUR 4T CRF EXT;1079501;38.36368873449001;744;744;
8000500310427.0;304G NUTELLA BISCUITS;6738199;38.344544490000004;745;745;
8076800376999.0;500G LASAGNE BARILLA;709959;38.316272014800006;746;746;
3560071182281.0;16X100G PUREE POMME SSA CRF CL;6605276;38.31195999537001;747;747;
3560070393824.0;100G CREVETTE JUMBO ASC CRF EX;3857608;38.30062922599501;748;748;
3560071260156.0;182G IL DELICIO GEN BIC CRF EX;7005509;38.22155922288;749;749;
3560071270285.0;500G PETIT FLOC AVOINE CRF BIO;7239158;38.183656435814996;750;750;
3560071012854.0;2X100G LARDONS FUM SSA CRF EXT;5951984;38.169917470485004;751;751;
3560070898015.0;4 OEUFS GROS CRF BIO;5155384;38.101600485000006;752;752;
3560071356828.0;40X5ML SERUM PHYSIOLOG CRF BAB;7675899;38.065000391459996;753;753;
3560070805990.0;650G GNOCCHI PDT CRF CLASS;4878081;38.00113432987501;754;754;
3245414663398.0;200G DES JAMBON CUIT DD SIMPL;3701831;37.992794883615005;755;755;
3228850006035.0;250G PAIN MIE LC HARRY'S;57515;37.87504552827001;756;756;
3270190023814.0;8X125G YT NATUR BRASSE CRF CLA;843347;37.86610177431001;757;757;
3245412059124.0;250G CAFE MOULU BRESIL CRF SEN;2369193;37.86255768883;758;758;
3154230809685.0;LE BON PARIS FUME 4T 140G;7536917;37.840267620135;759;759;
3119780268382.0;12X33CL DESPERADOS PK 5 90;6587135;37.799504179035004;760;760;
3560071310769.0;LING  BEBE X80 SIMPL CHOICE;7257240;37.75205943159;761;761;
3616474680463.0;PAPIER CUISSON EN FEUILLES X20;7278600;37.63773261;762;762;
3270190178460.0;400G TOMATE ENTIERE PELEE CRF;1229157;37.61158057044;763;763;
3560070109920.0;150G FROMA TARTINER AFH CRF CL;2268224;37.56183284736001;764;764;
3245413060242.0;150G EMINCE PLT ROTI CRF CLA;2884692;37.490947554150004;765;765;
3229820792132.0;1L BIO BOISS NAT AVOINE CALC B;5790879;37.398388437135;766;766;
7622300685782.0;300G TART  NATURE PHILADELPHIA;4675548;37.37842546041001;767;767;
3608580806141.0;16X100G PANACHE FRUITS SSA AND;5976912;37.35654952167001;768;768;
3560071514259.0;500ML RECH GEL LAV  PECHE CRF;7890862;37.343227660000004;769;769;
3587220002313.0;250G 4 BRIOCH BURGER SESAM LFD;6219672;37.33008084441001;770;770;
5449000223555.0;PET 1 25L COCA ZERO CT S/CAFE;6075878;37.280026897730004;771;771;
3046920029780.0;100GR EXC NR MILD 70  LINDT;3862927;37.26848230368999;772;772;
3560071499150.0;100G OIGNONS FRITS CRF CLASSIC;7924041;37.254876175;773;773;
3270190008262.0;1L VERRE HLE OLIVE VIERGE CRF;843700;37.219093823575;774;774;
3245414151017.0;2X125G SH CHAROLAIS 5  FQC;3496212;37.18314342715501;775;775;
3245415962407.0;2X140G BURGER XL CRF;7302160;37.15356256524001;776;776;
3560071003043.0;400G SPAETZLE RDF;5719979;37.133952780375004;777;777;
3560070340439.0;1L HUILE TOURNESOL SIMPL;3726384;37.130123878179994;778;778;
3560071232719.0;500G PAIN MIE FAR COMP CRF BIO;6822877;37.118150134020006;779;779;
5413458061410.0;500G CUBES FILET POULET PLK;4841088;37.109327241600006;780;780;
8076809570596.0;400G SCE TMTE CUISINEE BARILLA;5824208;37.10809490792;781;781;
3560071271473.0;1L VINAIGRE MENAGER CRF ESS;7135221;37.1076237;782;782;
3560070372591.0;12X125G Y BIO SAVEUR VANI CRF;3852461;37.10745388773;783;783;
3329770075092.0;PERLE DE LAIT PANACHE 125GX8;7088869;37.097452595295;784;784;
3560071154295.0;140G POITR NAT TR FIN CRF CLA;6328463;37.01862065583;785;785;
3560070956975.0;175G TUBE MAYONNAISE CRF CLA;5509054;37.008581685315;786;786;
3560070822270.0;5X200G RIZ INCOLLAB 10MN CRF C;5181528;36.98982172;787;787;
3329770048706.0;8X100G FRAISE PETIT YOP;4877308;36.976832778375005;788;788;
3322680010818.0;CREPES CHOCOLAT WHAOU X15;6960237;36.964081885905;789;789;
3256540001008.0;360G PAINS CHOCOLA X8 PASQUIER;5664566;36.95746471659;790;790;
3560071016661.0;500G CRM GLAC 1LVANIL CRF EXT;6946515;36.8996324697;791;791;
3245414187016.0;2X100G PALMIERS CRF CLASSIC;3509898;36.89398980927;792;792;
3155251205388.0;3X20CL UHT SE LEG 18  BRIDELI;6159320;36.78831899136001;793;793;
5038862134729.0;1 5L JUS ORANGE SS PU INNOCENT;5250258;36.664647420555006;794;794;
3560070242788.0;175G TUILES PAPRIKA CRF SENSAT;3271362;36.649138393840005;795;795;
3155251205524.0;250G BEURRIER TENDRE DX PDT;6207857;36.589018311900006;796;796;
3302740057502.0;4 TR EPAISSES FLT PLT ROTI CSN;7337402;36.577899050220005;797;797;
3560070213627.0;12RLX PH COMPACT BLC 2P CRF E;3192838;36.517906988120004;798;798;
3284230011884.0;280G PAIN AU LT BIO LA BOULAN;3962221;36.482025633615;799;799;
3661344688339.0;4X115G BRASSE VANILLE L2V BIO;7193666;36.47957818743;800;800;
3560070737710.0;400G CER CROC CHOC/NOISET CRF;4735670;36.456384904065;801;801;
3245412955389.0;300G 4 P PAIN PREC LC S/AT CRF;2818007;36.45208218708001;802;802;
3228857002344.0;600G AMS COMPLET SSA;7864495;36.45208218708001;803;803;
3560071229924.0;4X125G YRT BREBIS NATU CRF CLA;6770116;36.414312955830006;804;804;
3023290021064.0;6X100G FLANBY VAN;6462361;36.409871294235;805;805;
3228857001156.0;320G SS ADDIT 8 DOO WAP CHOC/L;6713525;36.386937817020005;806;806;
3560070395668.0;150G FRO CHE BUC AF CRF BIO;3856408;36.37932354;807;807;
3560071532314.0;PET 1 5L THE PECHE CRF SENS;7893060;36.377840433900005;808;808;
3560071207137.0;3X100G CHOC NR 47  CRF CLASS;6556624;36.357195636905;809;809;
7622210602015.0;2X200G GRANOLA CHOCOLAT LAIT;5944865;36.334548206250005;810;810;
3560070495979.0;240G JBN CUIT AC FE 4TR FQC;4232245;36.143009013915005;811;811;
3270190208211.0;250G GRIGNOTTE PLET NAT CRF SE;1190273;36.13760046000001;812;812;
3560070742332.0;150G EMIN AIG PLT ROTI CRF CLA;4748662;36.103487290335;813;813;
3560070718450.0;105G CRACKERS EMMENTAL CRF CLA;4649408;36.088194815575;814;814;
3560071014681.0;100G 32T SAUCISSON SEC CRF ORI;6124428;36.071881997625006;815;815;
3560070828708.0;BRK 1L JUS ABC POMME CRF CLASS;5519439;36.04157468199;816;816;
3272770093590.0;9P ST MORET ALLEGE;3968074;35.956308150000005;817;817;
3023260005872.0;300G BOCAL SALAKIS HERBES;312532;35.947847842200005;818;818;
3560071010577.0;180G GUACAMOLE CRF EXTRA;5854035;35.89587738000001;819;819;
3560070369690.0;370G CONFITURE FRAISE CRF ORIG;3844751;35.89178946442001;820;820;
3245414510128.0;100G CHEVRE A DORER X4 CRF CLA;3628488;35.83858901004;821;821;
3560070816750.0;7 2KG LITIERE MINERALE SIMPL;4968386;35.81180192;822;822;
3560070046775.0;150G ROQUEFORT AOP CRF EXTRA;2134970;35.80991460967501;823;823;
3560071175733.0;1/4 FLT MAQ VIN BLC CRF EXTRA;6768642;35.76485783097;824;824;
3073781034769.0;120G BOURSIN SALADE AFH;4835123;35.70624562374;825;825;
3560070343041.0;720G COMPO POM ALLEG SIMPL;3759551;35.699890039;826;826;
3560070240258.0;170G TUILES SEL CRF SENSATION;3271347;35.69140829644;827;827;
3560070323036.0;1/2 HARICOT VERT XF CRF CLASSI;3680467;35.598226930260005;828;828;
8052575090254.0;650G NOCCIOLATA BIO PAT RIGONI;7617381;35.57619796;829;829;
3560070478637.0;BRIK 1L PUR JUS OR CRF EXTRA;4089782;35.552460861030006;830;830;
3270190172024.0;4/4 RAVIOLIS 7 5  BOEUF CRF CL;1097173;35.524983549195;831;831;
3560071448523.0;3X20CL CR LEG FLUID 15  SIMPL;7457780;35.51975626752001;832;832;
3560071263546.0;4X150 YAG GRC STRACCIA CRF EXT;7075292;35.493559528725;833;833;
3033491213199.0;12X100G FRAISE ACTIMEL;6145663;35.474977066950004;834;834;
3560070591145.0;100G JBN FORET NOIRE 10TR CRF;4482889;35.472952636155;835;835;
3560071425036.0;50CL BT LAIT SANS LACTOSE CRF;7372425;35.45839598;836;836;
3560070381388.0;6RLX PH ULTRA CONFORT 5P CRF;4722968;35.427355158270004;837;837;
3560070837915.0;3X1/4 CHAMPIGNON EMINCE CRF CL;7391013;35.369484935595;838;838;
3560070536641.0;200G LARDONS FUME SIMPL;4306735;35.335956080565005;839;839;
3560071261429.0;200G TUBE DB CONC TOM CRF BIO;7124618;35.32598655448;840;840;
8712561122924.0;75ML DENT ANTITARTRE SIGNA;4948464;35.311143505000004;841;841;
3266980266622.0;400G CORD BLEU DDE X4 GAULOIS;2352500;35.30643564942001;842;842;
3560070382828.0;240G KNACK D ALSACE X4 RDF;3830412;35.276915218275;843;843;
3560071328122.0;1KG FILET PLT BLC SIMPL;7386071;35.231138910000006;844;844;
3270190178545.0;4/4  MACEDOINE LEGUME CRF CLA;1150010;35.164480039900006;845;845;
3068110801235.0;1KG FARINE FLUIDE FRANCINE;21664;35.122984292445004;846;846;
3560071251505.0;125G PISTA GRILL SALEES CRF CL;7457775;35.07642305985;847;847;
3560071095970.0;1/5 MIETTE TOMATE  CRF CL;6446443;35.046825312375;848;848;
3245390032034.0;250G CANCOILLOTT NAT 8  MG RDF;500124;35.01806001498001;849;849;
3560070321216.0;400G OIGNON CUBE SURG CRF CL;7081202;35.00923712256001;850;850;
3560070384181.0;200G MACHE CRF;3835336;34.97328081441;851;851;
4008400290829.0;ETUI 8X30G KINDER PINGUI CHOCO;2816470;34.925782229190006;852;852;
3560071249571.0;180G LOOPS CARREFOUR CLASSIC;7004141;34.89388889184001;853;853;
3661344288690.0;95GX4 CREMEUH CHOCOLAT L2V BIO;6393806;34.878495151665;854;854;
3245412542657.0;1/5 SARDINES HLE TOURN CRF CLA;2604444;34.841673164205;855;855;
3560071271404.0;150G FRG A TARTI NAT CRF CLAS;7311648;34.73735908833001;856;856;
3073781099348.0;CROQUE MONSIEUR 10T TOASTINETT;6484798;34.647498533340006;857;857;
3560071085612.0;4X115G YRT NATUR CHEVRE CRF CL;6350400;34.60250782507501;858;858;
3270190207351.0;600G SACHET PT POIS CRF BIO;1186130;34.55963219376001;859;859;
3560071261146.0;3X1/4 POIS CHICHE CRF CLASSIC;6974332;34.5595668726;860;860;
8712100751370.0;550G KETCHUP NATURE AMORA;5632964;34.503993788535006;861;861;
3083681127461.0;3X1/4 MAIS SRP BONDUELLE;7156677;34.50313972418;862;862;
3560070214310.0;12 RLX P HYG 3P ROSE CRF ESSEN;3205807;34.492596446970005;863;863;
8005110005381.0;140G DBLE CONCENT  TOM  ZRP;7862381;34.492419744;864;864;
3073781177916.0;MINIBABY F6 132G;7438443;34.482552746625004;865;865;
3560071499402.0;500G PAIN DEMI LUNE COMPLET CF;7768987;34.42360253049001;866;866;
3270190134695.0;400G PULPE DE TOMATE CRF BIO;1099666;34.40618869464;867;867;
3080216055336.0;TOURTEL TW CITRON 6X27 5;6957222;34.405128476819996;868;868;
3023290009178.0;8X68 8G MARONSUI'S LA LAIT;6167683;34.385470714620006;869;869;
3061430002863.0;160G SALADE COMPOSEE 1 EURO;7235761;34.32733631388001;870;870;
3284230006408.0;400G BRIOCHE TRANCHEE BIO BLG;6098832;34.326701790795006;871;871;
3760049791006.0;450G TARTINE CAMPAGNE BOULANGE;2508906;34.326701790795006;872;872;
3560070328857.0;500G COQUILLETTES QS CRF CLASS;3747000;34.3192508334;873;873;
3029330070047.0;260G BURGER CREA GRAINE X4 JAC;6687308;34.302499267410006;874;874;
3240930116120.0;300G RAVIOLI BF DETACHE LUSTUC;43968;34.25367120525001;875;875;
3616474341838.0;FILM ETIRABLE 30M;7281634;34.250925685000006;876;876;
3456300007817.0;400G BIO CONCAS TOMATE MORCEAU;6452004;34.159157942579995;877;877;
3017760221580.0;146G GAUFFRETTE SAV VANIL BRUN;4478979;34.1443148931;878;878;
3560070700110.0;240G BLC DDE FOUR 6T CRF EXT;4631889;34.11474086502;879;879;
3266140055929.0;12X40G QUENELLES NATURE S JEAN;5529279;34.06784658750001;880;880;
3560071010164.0;70G CHORIZO TRANCHE PR CRF CL;5907142;34.057301418135005;881;881;
3329770051065.0;PETIT YOPLAIT 0  NATUR 60GX12;5155456;34.044278587200004;882;882;
3023290014080.0;4X125G Y  GREC STRACIA YAOS;6452194;34.038175079430005;883;883;
7311070032611.0;425G SANS SUCRE COMPLET KRISPR;6742217;34.032196858635;884;884;
3245412452963.0;100G ROSETTE 12 TRANCHES CRF O;2559138;33.97562923248;885;885;
3019081238643.0;135G SARDINES HL OL PARMENTIER;6159584;33.952680522135;886;886;
8076800195057.0;500G SPAGHETTI BARILLA;551248;33.79550323032;887;887;
3560070998784.0;200G FALAFELS CRF VEGGIE;5713579;33.73472196787501;888;888;
3168930168287.0;6X28G LAYS CHIPS MPK ANCIENNE;7446846;33.71893194332;889;889;
3023290101964.0;4X125G YAOURT CITRON LA LAIT;5188712;33.711456121425;890;890;
3124480196262.0;PET 1 5L SCHWEPPES AGRUMES;7653482;33.71033239878;891;891;
3560071440565.0;1L LIQ RINCAGE CRF EXP;7475530;33.661915785;892;892;
3560070100514.0;200G MIMOLETTE TRANCHE CRF;2262643;33.6152201202;893;893;
3033491225284.0;50GX12 FRUIT PANACHE DANONINO;6306823;33.58832842755001;894;894;
8076802085738.0;PQ 500G PENNE RIGATE BARILLA;550222;33.51984659712;895;895;
7622202023958.0;BELIN MONACO 110G;7855600;33.4940479635;896;896;
3616479277705.0;10 SACS POUB 100L CX 100  RECY;7469513;33.367410835;897;897;
3270190026471.0;8X100G FR BLC VAN 2 5 MG CRF C;843385;33.35503543996501;898;898;
3560071190965.0;500G FLOCON AVOINE CRF BIO;6638553;33.304710731145;899;899;
8710438123692.0;700G MC FRITES FOUR CLASSIQUE;7445014;33.27076473120001;900;900;
3281780893915.0;310G TABOULE ORIENTAL MARTINET;6838916;33.24284571546001;901;901;
7622210449276.0;2X300G PRINCE CHOCOLAT;5729074;33.24224623125;902;902;
3560070814541.0;1L CREME UHT 30  CRF CLA;4889347;33.23015525376;903;903;
3560070430215.0;PET 1 5L PJ MULTIFRUIT CRF EXT;3946952;33.22917021147;904;904;
5413458060185.0;2 5KG FILET POULET PLK;6167587;33.20308226880001;905;905;
3560070891948.0;180G SAINT FELICIEN CRF;5232342;33.164406576000005;906;906;
8715700017006.0;570G FL TOP DOWN TOMATO KETCHU;2017284;33.15283452843;907;907;
3038354199603.0;200G SCE PESTO VERT PANZANI;609758;33.14146663736;908;908;
3560070317769.0;244ML BOC OLIV VRT ROND CRF CL;3621294;33.131806875;909;909;
3154230026181.0;100G BACON FUME DEJEUN HERTA;88123;33.131683314045006;910;910;
3560071507510.0;700G PATE TART SS HLE CRF BIO;7719665;33.10235638;911;911;
3560070777822.0;6X74G MOUSSE AUX FRUITS CRF CL;4811117;33.10198159059001;912;912;
3560070308545.0;1KG COURGETTE ROND CRF CLASSIC;3621373;33.06094909776001;913;913;
3297760097068.0;4X100G SSA P POIRES C ALICE;1486328;33.05720239002001;914;914;
7622210652478.0;138G CROUSTILLE EMTL  BELIN;6167252;33.0416883603;915;915;
7622210476296.0;350G THE LU;6519682;33.02631520191;916;916;
3029330022428.0;550G MAXI SSA COMPLET JACQUET;5839576;33.00063918930001;917;917;
3560071184155.0;4X125G YAOURT BIO ARO CITRON;6500391;32.96347426575;918;918;
3560070397266.0;6X60G FROM FR  NT 20  CRF BIO;3863634;32.96347426575;919;919;
3270190020363.0;1KG PETITS POIS TF CRF CLA;1093252;32.91108078816001;920;920;
8006791000351.0;250G MOZZARELLA  BURRATA;4072253;32.90455426500001;921;921;
3560070959686.0;230G PATE FEUILLETEE SIMPL;5610321;32.8936767264;922;922;
3155250349793.0;250G AERO PRESIDENT;4379241;32.827928048640004;923;923;
3240931546353.0;TAGLIATELLE 360 GR LUST X8;7312929;32.798045032875;924;924;
3596690128096.0;400G ESC BLEU FAM PLT P DODU;5151710;32.797199002095;925;925;
3560071469542.0;130G GALETTE RIZ CPLT CRF BIO;7754285;32.784938944889994;926;926;
3560070327638.0;4X120G FLT SAUM PACIF MSC CRF;3718887;32.68041653907;927;927;
3560070465491.0;350G MOUTARDE ANCIENNE CRF ORI;4102742;32.660598955;928;928;
3560070457403.0;2X25CL BT CREME UHT 30 CRF CLA;4225397;32.580403614720005;929;929;
7622210602053.0;3X200G GRANOLA CHOCOLAT LAIT;5944851;32.56193979675;930;930;
3560070329151.0;1KG PATES MACARONI QS CRF CLAS;3747051;32.555048380920006;931;931;
3154230809548.0;LE BON PARIS  25  DE SEL 6T 21;7536914;32.544477521955;932;932;
8000500223369.0;330G BREADY T15 TLO NUTELLA;6284468;32.531016777000005;933;933;
3245390038609.0;300G MONTBELIARD X2 RDF;544981;32.501994690645006;934;934;
3560071004675.0;8X100G YRT BOIRE FRSE CRF SENS;5679665;32.479242505740004;935;935;
3608580765684.0;4X50G MOUSSE OEUF CHOCO LAIT;5341238;32.449087551510004;936;936;
3560071487003.0;125G BATAVIA SACHET SIMPL;7582904;32.35874355036001;937;937;
3017760329798.0;295G PEPITO POCKITOS LAIT LU;1200225;32.35419600502001;938;938;
3560071244880.0;500G FRITES PATATE DCE CRF EXT;6976527;32.34158121168001;939;939;
8410066118700.0;2X210G SCE TOMA CUISINEE HEINZ;4386843;32.33664351;940;940;
3245412730917.0;4X100G COMPOT POM/FRAI CRF CLA;2694169;32.29287401106001;941;941;
3560070334940.0;4/4 HARICOT VRT TF SIMPL;3740986;32.28316141108;942;942;
3245415862349.0;75PROSECCO BL EX D SIGN MDD NM;6839362;32.27727131208;943;943;
3560070819331.0;170G FUET EXTRA CRF ORIGINAL;4997042;32.215311117765005;944;944;
3560070048816.0;200G COOKIES NOUGATINE CRF;2142949;32.15994054;945;945;
7322540926668.0;ET 3 ROULEAUX DECOR OKAY;6306739;32.042138560000005;946;946;
3560071152536.0;4X1KG SEL REGENER LAV VSL CRF;6689591;31.98630042148;947;947;
8076809514439.0;BARILLA COQUILLETTE 1KG;674314;31.921038124560003;948;948;
3451790563379.0;250G BEUR 1/2S MONTFLEURI 60;2465388;31.914396098550007;949;949;
3033491213212.0;100GX8 MULTIFRUITS ACTIMEL;6145132;31.896085575240004;950;950;
3302740058660.0;4 TR BLANC DE POULET CSN;7337405;31.867109021025005;951;951;
5010394133852.0;500G BISC BISCROK PEDIGREE;223376;31.835985095;952;952;
3228022940020.0;500G EMMENTAL RAPE PRESIDENT;684382;31.798973327850007;953;953;
3560070510771.0;500G RIZ COMPLET 10 MN CRF;4193819;31.747633609999998;954;954;
3560070241590.0;80X COTON MAXI OVAL DUO  CRF;3263049;31.718183115;955;955;
3560071227692.0;500ML JUS CITRON CRF BIO;6829475;31.673300560619996;956;956;
3181450100599.0;200G CHORIZO DOUX C MORONI;2803008;31.639496525820004;957;957;
3270190696650.0;13 4L LITIERE MIN ABS CRF COMP;1190178;31.62983163;958;958;
3560071175856.0;1/4 FILETS MAQ  NATUREL CRF EX;6769135;31.59343081818;959;959;
8000430138931.0;150G BURRATA GALBANI;7055390;31.58275203279;960;960;
3248830000143.0;230G PAT BRISEE P BEURRE MARIE;6718209;31.572055786500005;961;961;
3560070554027.0;1KG PENNE RIGATE QS CRF CLASS;4351603;31.535118838080002;962;962;
3256549999870.0;BRIOCHETTES X12 480G;7215453;31.505763231810004;963;963;
3560070028054.0;600G POMME DE TERRE  DUCH CRF;3153283;31.47234501600001;964;964;
3560070737048.0;400G FDG BLE COMPLET CRF EXTRA;4805079;31.441819669919997;965;965;
3168930006145.0;150G TWINUTS SALE BENENUTS;4636067;31.41077884819;966;966;
3560070718542.0;85G CRACKERS PIZZA CRF CLASSIC;4659690;31.359623338375005;967;967;
3270190130468.0;1L MELANGE 4 HUILES CRF CLASSI;843696;31.347077427505;968;968;
3760341070472.0;1KG RIZ BASMATI PENJAB TA;7990187;31.33532668;969;969;
3228021170060.0;340G CHAUSSEE AUX MOINES;6158390;31.308426552375007;970;970;
3760049794298.0;500G PDM BIO CEREALES GRAINES;4000624;31.305193506180007;971;971;
5400101174986.0;1KG POIREAUX EMINCE CRF;3621636;31.292503044480007;972;972;
3297760097143.0;4X100G C A MANGUE;2612204;31.27376950578001;973;973;
3270190021148.0;350G COULOMMIERS CRF CLASS;843410;31.239686551500007;974;974;
3256540000346.0;640G 16 CROISSANTS PASQUIER;5148583;31.220499782025;975;975;
3480341000636.0;8X25G CARRE FRAIS NATURE;6237982;31.215937258890005;976;976;
3073781099324.0;200G 10T HAMBURGER TOASTINETTE;6484838;31.206570489540002;977;977;
3497917000136.0;250G CHIPS NAT PAYSANNE BRET'S;4638187;31.205479447545;978;978;
3560070198504.0;212ML ASPERGE VERTE CRF CL;3006797;31.148492739719998;979;979;
7322540926729.0;ET 6 ROULEAUX BLANC OKAY;6306731;31.129173215;980;980;
3560071411220.0;1KG YAOURT GREC NATURE CRF ORI;7203849;31.127406180840005;981;981;
3023290639221.0;8X90G MOUSSE DE VIENNOIS CHOCO;863425;31.0994871651;982;982;
3560071175917.0;1/4 MAQ MOUTARDE DIJON CRF EXT;6769177;31.080550447755;983;983;
3428274960078.0;1L CHEVRE DEMI ECREME LACTEL;679904;31.011371235;984;984;
3560071427863.0;500G FRITES RUSTIQUES CRF EXT;7453071;30.992766425280006;985;985;
3165440006702.0;BT5X100G ST CUISS COUSC TIPIAK;56322;30.98192074;986;986;
3083681095296.0;1/2 RATATOUILLE CASSEGRAIN NC;6591993;30.9689625222;987;987;
7613036891530.0;128G BOUILLON KUB OR MAGGI;6711318;30.96083418558;988;988;
3297760097167.0;4X100G SSA P ABRICOTS C ALICE;2922364;30.95529934788001;989;989;
3242274034054.0;320G SALADE ROMA SODEBO;7691642;30.953667717090006;990;990;
3608580796312.0;4X100 POM PECH AND;5945794;30.92345233209001;991;991;
3560070809981.0;X4 ET 3P BLC ULTRA ABSO CRF ES;4959146;30.92301975;992;992;
3560070832491.0;500G TAGLIATELLE P C CRF;4930969;30.873542918400002;993;993;
3245412730535.0;4X60G MOUSSE CHOCO LT CRF CLAS;2694064;30.86477405442;994;994;
3302740024504.0;2X75G ALLUMETTE POULET FLEURY;7662519;30.789809684235003;995;995;
4012200032947.0;100G OIGNONS FRITS KUHNE;474705;30.775767275;996;996;
3245412654176.0;125ML SCE SOJA CHINE CRF SENS;2658535;30.775767275;997;997;
5410041010800.0;150G PT ECOLIER CHOCO NOIR LU;21241;30.7374816315;998;998;
3302740047411.0;210G 6T JBON SUP   SEL CSN;7210417;30.727898360370006;999;999;
3228857001231.0;500G TRESSEE NATURE SANS ADDI;6812800;30.713364760185;1000;1000;
3095752194012.0;240G BLC PLT D FOUR HALAL F M;4348896;30.698831160000005;1001;1001;
3270190124924.0;195G MOUTARDE VERRE CARREFOUR;843682;30.68741579;1002;1002;
3095756330010.0;DES DE JAMBON   SEL F MICHON;5137739;30.671727959655005;1003;1003;
3017233002005.0;ST 100G OLIVE VT DENOY TRAMIER;254992;30.657965295;1004;1004;
3245415348782.0;330G MERGUEZ X6 CRF;4856582;30.612868389675004;1005;1005;
3154230807322.0;HERTA CERVELAS CSNI 400G;7430537;30.588333497055004;1006;1006;
3700864007128.0;12 OEUFSPAROLE D'ELEVEURS SOL;6845578;30.577969620000005;1007;1007;
3165957822017.0;1/6 FLT SARDIN HLE OLIV SAUPIQ;260660;30.56767007733;1008;1008;
3560070536610.0;200G LARDONS NATURE SIMPL;4293207;30.553646235075004;1009;1009;
3560070484225.0;160G MIN BISC ZOO CHO LT CRF C;4121170;30.551943513000005;1010;1010;
3073781192186.0;192G 12P VACHE QUI RIT;7599411;30.518384880780005;1011;1011;
3154230801269.0;KNACKI PORC 4 PIECES 140G;7221077;30.435564510495006;1012;1012;
3560071416836.0;4X125G YAG NATURE CRF BIO;7372125;30.414564817920006;1013;1013;
3165950049015.0;1/6 FIL SARD CITRON/BASIL SAUP;711559;30.396709953855;1014;1014;
3175680015228.0;150G LEVURE DIETETIQUE GERBLE;36594;30.396415448904996;1015;1015;
3560070698561.0;500G PUREE TOMATE BRICK SIMPL;6113375;30.382073057840003;1016;1016;
3038350023605.0;CEL 1KG TORTI PANZANI;103349;30.377360978640002;1017;1017;
3560071082710.0;500G COQUILLETTES CRF BIO;6391194;30.34979531532;1018;1018;
3251490307002.0;250G GOUTER PEPITE CHOC GERBLE;361761;30.330976449014997;1019;1019;
3245414061071.0;450G LAITUE ICEBERG CRF;3457203;30.328632262980005;1020;1020;
3560070655786.0;250G BEUR MOULE 1/2SEL BIO CRF;4572287;30.327333001425007;1021;1021;
3245412211393.0;3X100G CHOC LAIT ALPIN CRF CL;2455079;30.323849429225;1022;1022;
8000500290392.0;T2X6 KINDER BUENO;6463172;30.23864914719;1023;1023;
3033491997792.0;180GX2 COTTAGE CHEESE DANONE;7813335;30.22281798471001;1024;1024;
3270190216803.0;4X100G PT POT CREM VANI CRF OR;1645325;30.219313000050004;1025;1025;
5060042641000.0;150G CHIPS LEGERE SALEES TYRRE;3102537;30.200098449234996;1026;1026;
3124480204127.0;PET 2L POM CASSIS FRAMB OASIS;75184;30.17220883047;1027;1027;
3336972006014.0;CHIPS EXTRA NATURE 150G;7128650;30.161429949299997;1028;1028;
5410041005707.0;150G 12 PIM'S ORANGE LU;20605;30.119021236500004;1029;1029;
3560071418199.0;1L PJ ANANAS  BRK CRF EX;7201135;30.11106960285;1030;1030;
3560070821280.0;200G TAB CHOC DESS LT CRF;5183841;30.072460003904997;1031;1031;
3560070555901.0;450G PIZZA JBON FROMAGE CRF CL;4330287;30.064308075000003;1032;1032;
7622210652515.0;138G CROUSTILLE CAHT BELIN;6167338;30.040800721780002;1033;1033;
3038352880305.0;4/4 RAVIOLI PUR BOEUF PANZANI;41164;29.997184538685;1034;1034;
3560070823239.0;PET 2L PJ POMME CRF EXTRA;5343270;29.988791147610005;1035;1035;
3228857001132.0;320G SS ADDIT 8 DOO WAP CHOCO;6713523;29.920966288560003;1036;1036;
3661344221796.0;115GX4 BRASSE FRAMBOIS L2V BIO;6249986;29.918277119295002;1037;1037;
3184670001363.0;4X100G FAISSELLE NATURE RIANS;63057;29.87250081102001;1038;1038;
3073780968997.0;175G KIRI GOUTER 5 PORTIONS;3247911;29.856667949280002;1039;1039;
3760049796568.0;180G 2 BAGELS NAT  LA BOULANG;5950444;29.851954349220005;1040;1040;
3560071252052.0;225G CHORIZO FORT CRF EXTRA;6971412;29.851440687675;1041;1041;
3083681095319.0;1/2 PETITS POIS CAROTTES NC;6591992;29.835589672620006;1042;1042;
7613034227775.0;180G ECOPACK RICORE NESTLE;5015705;29.833351435000004;1043;1043;
3270190131069.0;730G TABOULE MENTHE CARREFOUR;843769;29.81968640532;1044;1044;
3266140062590.0;310G RAVIOLES A POELER ST JEAN;7165453;29.79388037925;1045;1045;
